None,mean_mz,mean_RT,mean_mz_round,profile_number_peaks,mean_above_blind_intens,target_matches,Ufid_1,Ufid_2,ISTD_matches,2021-11-29,2021-12-14,2022-01-05,2022-01-20,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-28,2022-01-29,2022-01-30,2022-02-04,2022-02-19,2022-03-06,2022-03-21,2022-04-05,2022-04-20,2022-05-05,2022-05-20,2022-06-04,2022-06-19,2022-07-04,2022-07-19,2022-08-03,2022-08-18,2022-09-02
279,107.541130571981,285.0,107.54,43,inf,,107.54_285.0,107_285.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.9443808655209,0.0,0.0,0.0,6053.223473758629,605.4377098065626,1589.7833088744292,1389.5319870462833,2273.2508585939413,0.0,4916.052851724717,29564.662881040374
282,108.038760146302,324.0,108.04,7,inf,,108.04_324.0,108_324.0,,0.0,1186.9152544874291,0.0,0.0,2358.4786141843542,0.0,0.0,0.0,1430.6641230349958,0.0,1534.598204321229,1161.4301153592085,0.0,0.0,0.0,0.0,0.0,0.0,7592.698029958563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,108.038772869748,251.0,108.04,48,inf,,108.04_251.0,108_251.0,,0.0,6968.613948652288,0.0,1551.5389150192584,6041.566177522342,2772.4272279724833,3624.944512681875,0.0,2772.1866554370167,1622.5214727322916,4842.53358889605,1018.5616275301167,0.0,6294.099496552871,5297.988135099938,2022.1866995857501,1742.1331887830709,8586.132377752025,2743.2219737835876,1206.3901638901666,0.0,8270.922870662562,3587.924817608462,1747.7547459204582,0.0,0.0
285,108.038743572164,224.0,108.04,5,inf,,108.04_224.0,108_224.0,,0.0,0.0,0.0,0.0,0.0,0.0,1159.9112090569042,0.0,727.0014008679,0.0,1100.3219357812625,0.0,0.0,0.0,0.0,1011.9511695721375,0.0,0.0,0.0,0.0,0.0,1992.6040927870165,0.0,0.0,0.0,0.0
286,108.038776891976,280.0,108.04,115,inf,,108.04_280.0,108_280.0,,0.0,18680.463569885713,3226.5993157794087,5759.923437746274,36493.29978046228,3222.375293076921,0.0,0.0,9757.674825452179,2114.489142654654,14856.55463942934,7657.599927571467,0.0,4444.406041730796,9176.805308618237,1976.603908351329,3341.219810203842,35522.589464499695,33440.78108573419,10314.5667975813,0.0,18484.036659091285,8129.558090591671,7574.214199663337,4464.511786862263,3737.7988135047294
289,108.0707043967,327.0,108.07,6,inf,,108.07_327.0,108_327.0,,26210.33009654382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,108.478752580403,295.0,108.48,4,inf,,108.48_295.0,108_295.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3144.4011608908254
300,108.961385583901,272.0,108.96,11,inf,,108.96_272.0,108_272.0,,0.0,0.0,0.0,0.0,2151.610977001988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1527.817168231579,0.0,4949.598055255062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,108.978212013468,277.0,108.98,11,inf,,108.98_277.0,108_277.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9766.909692028763
307,108.978189400431,306.0,108.98,9,inf,,108.98_306.0,108_306.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7726.062956223261
309,109.06476383979,399.0,109.06,6,inf,,109.06_399.0,109_399.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4121.194516894267,0.0,3289.3766972767044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,109.064783520066,205.0,109.06,9,inf,,109.06_205.0,109_205.0,,0.0,0.0,0.0,0.0,6436.352224728883,0.0,0.0,1850.7772961167914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,109.064746362148,336.0,109.06,8,inf,,109.06_336.0,109_336.0,,4315.536106651442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.5760396706625,0.0,0.0,0.0,1527.5967523809084,0.0,930.6747270041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0574442464375,0.0,0.0
314,109.064786150303,252.0,109.06,8,inf,,109.06_252.0,109_252.0,,0.0,0.0,0.0,0.0,4126.775890879341,0.0,0.0,0.0,1200.3889415221918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.0282909027999,0.0,0.0,0.0,0.0,0.0
323,109.101116844551,414.0,109.1,4,inf,,109.1_414.0,109_414.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.5361294651084,0.0,0.0,0.0,0.0,1796.7209969875792,0.0,1532.132577572721,1315.8924251993124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,110.008646338421,215.0,110.01,20,11.3572744359109,,110.01_215.0,110_215.0,,16074.005091910083,0.0,0.0,0.0,279225.1151972742,72954.5975636603,89428.32967742038,0.0,56330.51464993396,0.0,33390.155345014915,0.0,0.0,0.0,28154.491895635,133350.91329839642,42103.36215922208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,110.059975681388,214.0,110.06,30,inf,,110.06_214.0,110_214.0,,0.0,0.0,0.0,1606.8186795056165,1194.4354761079917,0.0,0.0,0.0,0.0,647.8097286535958,0.0,0.0,0.0,0.0,3745.2533634752417,0.0,1025.6790550668875,2719.287226947908,0.0,7634.338910002059,5102.5658845594,4213.971306639433,6986.37744181118,3988.613690217609,8899.915343946783,0.0
371,110.059995133982,287.0,110.06,16,inf,4-Aminophenol (M+H),110.06_287.0,110_287.0,,0.0,0.0,735.3570351998168,0.0,0.0,859.9054585560583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3201.3305881165957,0.0,1194.4181509051207,7404.9451199921705,4507.819710290501
372,110.060009807152,267.0,110.06,27,inf,4-Aminophenol (M+H),110.06_267.0,110_267.0,,0.0,0.0,754.4798877878042,0.0,0.0,0.0,0.0,0.0,0.0,596.5284108712375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4560.706831217,1243.8134773344293,4189.7136236826045,11232.747161437883,8022.698504051834
377,110.071301019111,758.0,110.07,5,inf,,110.07_758.0,110_758.0,,0.0,23568.063072527948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,110.521297746495,639.0,110.52,4,inf,,110.52_639.0,110_639.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.1020884392792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8854.108108500654,0.0
391,110.541458738157,264.0,110.54,9,inf,,110.54_264.0,110_264.0,,0.0,0.0,0.0,0.0,18157.153442800125,0.0,2722.7229498157544,0.0,2501.763860577004,0.0,0.0,0.0,0.0,0.0,7868.886295934187,0.0,0.0,7519.113954883905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,110.541462013618,599.0,110.54,6,inf,,110.54_599.0,110_599.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3548.4693583621415,0.0,0.0,0.0,0.0,0.0,21447.985020327687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,110.541459507347,336.0,110.54,27,inf,,110.54_336.0,110_336.0,,4614.827663977988,2309.250120091708,1796.1717556102583,4569.092641305087,29878.68477174074,6463.3219823770805,0.0,0.0,19453.230915192282,1545.8237323171124,0.0,0.0,4435.320801952125,0.0,0.0,0.0,0.0,3497.4045130322124,0.0,0.0,0.0,10986.652878711267,0.0,3789.674403431871,0.0,0.0
395,110.541421560266,777.0,110.54,6,inf,,110.54_777.0,110_777.0,,0.0,0.0,0.0,0.0,0.0,8765.19870159746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4330.803999251125,0.0,0.0,0.0,0.0,0.0,30636.61833831204,0.0,0.0,0.0,0.0,0.0,7044.738648141916
399,110.541446041486,395.0,110.54,4,inf,,110.54_395.0,110_395.0,,0.0,0.0,0.0,0.0,0.0,5940.443393767738,0.0,0.0,3738.610035155962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5051.662413843666,0.0,0.0,0.0,0.0
400,110.541492850666,286.0,110.54,81,inf,,110.54_286.0,110_286.0,,2655.997340217317,9399.230671213463,8196.600811875882,10287.949723390271,90776.47167668796,18985.43905724083,15941.84117450081,2560.9333767823414,19764.20446837073,8823.882314624958,0.0,0.0,29700.765170801136,0.0,24463.734126675827,0.0,0.0,31868.418718497094,24049.216090169833,0.0,0.0,0.0,31609.343998634915,8480.177237511589,0.0,0.0
402,110.541501836749,460.0,110.54,4,inf,,110.54_460.0,110_460.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3542.392851526521,0.0,0.0,0.0,0.0,18598.29735417779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,110.541480862393,313.0,110.54,53,inf,,110.54_313.0,110_313.0,,4958.954715449124,31194.630818835347,5485.257099315197,5602.547702153821,70143.73850522029,39873.018469807444,3471.4939870389207,7100.1587069684,9608.728982151833,1827.98580600425,0.0,0.0,7209.726748819591,0.0,7336.565412422475,0.0,0.0,13211.92452643108,5901.0066347796665,0.0,0.0,4719.67084737775,2431.6236349093956,4422.386483336333,0.0,0.0
407,111.011999957684,201.0,111.01,9,inf,,111.01_201.0,111_201.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2502.8475742748083,0.0,0.0,0.0,1887.9198188314624,591.0576732656917,0.0,1258.2054061694917,0.0,1146.4823997721585,0.0,0.0,514.6702197578126,0.0,0.0,972.7392420250708,0.0,0.0
411,111.009386060863,251.0,111.01,4,13.4095432958067,,111.01_251.0,111_251.0,,0.0,0.0,0.0,0.0,18142.116191402416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31991.2194013525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,111.009471539686,309.0,111.01,4,inf,,111.01_309.0,111_309.0,,0.0,0.0,0.0,0.0,29412.56867422879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,111.039032284808,761.0,111.04,5,inf,,111.04_761.0,111_761.0,,0.0,0.0,0.0,0.0,0.0,5585.673564615971,0.0,590.5852310816625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,111.039060606543,658.0,111.04,11,inf,,111.04_658.0,111_658.0,,0.0,0.0,0.0,0.0,0.0,0.0,1149.9520360106167,3204.378536660954,0.0,0.0,0.0,0.0,0.0,0.0,3956.758556474421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.457744745175,926.361456719204,1630.1806971228834,1383.9255425885583
427,111.044009702359,265.0,111.04,6,inf,,111.04_265.0,111_265.0,,0.0,0.0,0.0,0.0,0.0,0.0,825.9093655036082,0.0,0.0,0.0,0.0,0.0,874.1361204659124,0.0,0.0,0.0,0.0,2761.1016806320417,0.0,0.0,0.0,0.0,1325.9560717033085,0.0,0.0,0.0
428,111.044079496816,289.0,111.04,16,inf,,111.04_289.0,111_289.0,,0.0,0.0,0.0,0.0,0.0,0.0,1433.112316477975,1232.0192007383457,0.0,0.0,0.0,0.0,2048.299787409221,2301.499260752062,0.0,0.0,0.0,964.3999844983333,0.0,9695.40831070247,0.0,0.0,3667.911234752554,0.0,0.0,0.0
429,111.039110708201,697.0,111.04,11,inf,,111.04_697.0,111_697.0,,0.0,0.0,0.0,0.0,0.0,0.0,3740.4189313051997,1739.94616645865,0.0,0.0,0.0,0.0,0.0,0.0,968.6891032596376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4329.983653046158,0.0,3672.0675327710755,0.0
430,111.039066940781,429.0,111.04,5,inf,,111.04_429.0,111_429.0,,0.0,0.0,0.0,0.0,0.0,2275.2385442765626,885.2155072474917,0.0,1098.56331604465,0.0,0.0,0.0,0.0,0.0,0.0,709.1890464645459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,111.039087415046,679.0,111.04,5,inf,,111.04_679.0,111_679.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1841.103303283371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4769.946496707946,2031.4411633209165,0.0,0.0
432,111.039050176467,581.0,111.04,10,inf,,111.04_581.0,111_581.0,,0.0,0.0,0.0,0.0,0.0,1037.523378691879,1530.6224340405709,1691.7152636391918,7548.430492401458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1477.169317320525,2209.4762980853416
433,111.03908818817,389.0,111.04,5,inf,,111.04_389.0,111_389.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5001.829392656796,0.0,0.0,0.0,0.0,0.0,0.0,1501.0240841064167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,111.039074794,622.0,111.04,20,inf,,111.04_622.0,111_622.0,,0.0,0.0,0.0,0.0,0.0,0.0,2043.7994326341707,2589.736776057263,6081.850345390521,0.0,0.0,0.0,0.0,0.0,2554.6715524497668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8536.063034161813,2107.2740045534956,3512.5788616325876,3575.9290010799
436,111.044064881195,648.0,111.04,12,inf,,111.04_648.0,111_648.0,,0.0,12278.294802111704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,111.039094039789,722.0,111.04,4,inf,,111.04_722.0,111_722.0,,0.0,0.0,0.0,0.0,0.0,0.0,1156.4444752540376,805.0538399123001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.01813475535,0.0,3377.7157722639836,0.0
442,111.039052309962,485.0,111.04,13,inf,,111.04_485.0,111_485.0,,0.0,0.0,0.0,0.0,0.0,625.3091209041501,1260.463377642371,0.0,3011.1867772488167,0.0,0.0,0.0,0.0,0.0,0.0,1747.3357633293836,0.0,0.0,0.0,0.0,0.0,4484.166062473883,2589.0060751199126,1036.8118317893084,0.0,0.0
459,111.09170522866,756.0,111.09,4,inf,,111.09_756.0,111_756.0,,0.0,28091.31983257683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,111.116794446657,219.0,111.12,5,inf,,111.12_219.0,111_219.0,,0.0,0.0,0.0,0.0,2407.9490681301418,1950.5769534896583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,111.557963441119,286.0,111.56,5,inf,,111.56_286.0,111_286.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1625.8163630234749,0.0,0.0,0.0,0.0,1700.4537293860667,0.0,0.0,0.0
486,112.006221332971,202.0,112.01,4,inf,,112.01_202.0,112_202.0,,0.0,0.0,0.0,0.0,5103.837909344583,5548.048418328708,0.0,0.0,0.0,0.0,0.0,0.0,8052.091468888291,0.0,0.0,0.0,6584.642720073124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,112.006147750165,243.0,112.01,8,inf,,112.01_243.0,112_243.0,,0.0,0.0,0.0,0.0,13051.689098118457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65604.75976654915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,112.021521503649,291.0,112.02,75,inf,,112.02_291.0,112_291.0,,30543.731822307163,16099.49761162921,17267.546875193584,24969.045520456624,31411.905880558796,17375.65799407396,23731.276104791832,36582.747903103,27304.32819906954,26476.59798974046,37657.95732688283,13653.767618378375,15076.592137679208,31005.841083200005,25984.12005270579,0.0,12664.98627909518,55950.44472885859,12881.112513130005,48664.729320353916,17439.88408924725,11726.336796900883,29131.478953031252,10362.097746678266,24178.65401078854,7706.72763777425
504,112.075657959824,310.0,112.08,38,inf,,112.08_310.0,112_310.0,,0.0,0.0,0.0,0.0,0.0,1662.6749023700293,0.0,2113.0622275545375,3783.2233940099413,485.72049193186245,0.0,3207.5190115923374,0.0,0.0,0.0,8510.831834397433,1577.002592866121,7695.5636261426125,0.0,0.0,0.0,0.0,805.6686086245126,0.0,0.0,1573.4450846239295
505,112.075660803726,297.0,112.08,47,inf,,112.08_297.0,112_297.0,,0.0,0.0,0.0,0.0,0.0,1233.79957896755,0.0,0.0,2749.9347070247127,2935.9929788136665,10419.735607118862,0.0,0.0,0.0,0.0,1970.677416638904,785.6199627794875,3163.392176398646,0.0,0.0,0.0,7628.937583588554,4172.957898409958,0.0,0.0,11172.496994425032
508,112.075662928235,288.0,112.08,13,inf,,112.08_288.0,112_288.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1675.7839535573667,1302.1146631625625,0.0,0.0,0.0,0.0,0.0,0.0,2069.6711368597294,0.0,2660.8104868073833,0.0,0.0,0.0,0.0,791.6645759460708,0.0,0.0,736.8772619825959
511,112.075610736272,273.0,112.08,8,inf,,112.08_273.0,112_273.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2058.9497015927122,657.2848471262583,1252.9730724074168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1378.235198573275
534,112.976137360256,252.0,112.98,7,inf,,112.98_252.0,112_252.0,,0.0,0.0,0.0,0.0,0.0,0.0,1097.8323996967417,0.0,2620.1143685285247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464.8188279322042
550,113.096079280215,207.0,113.1,9,inf,,113.1_207.0,113_207.0,,0.0,0.0,0.0,0.0,6142.111137558488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1703.144811733321,0.0,0.0,0.0
551,113.096053554054,328.0,113.1,81,inf,,113.1_328.0,113_328.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1748.9280721930209,0.0,0.0,0.0,0.0,0.0,2473.292913428346,9024.483304950265,12877.236956114233,0.0,3787.128321230741,0.0,8140.974567503666,0.0,20840.218929199345,4239.148938979554,12215.825440435883
561,113.963642103441,566.0,113.96,11,inf,,113.96_566.0,113_566.0,,0.0,168620.03992683583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82646.90870323621,0.0,0.0,0.0,0.0,0.0,0.0,48349.432218977505,0.0,367602.76601479296,0.0,0.0,0.0,0.0,0.0,0.0
564,113.963671609409,539.0,113.96,6,inf,,113.96_539.0,113_539.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40664.86391436491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90686.97579938876,0.0,0.0,102249.13858839725,0.0,0.0,0.0
568,113.963665752153,601.0,113.96,4,inf,,113.96_601.0,113_601.0,,0.0,197600.54151268167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41076.78126821317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,113.963646326131,624.0,113.96,4,inf,,113.96_624.0,113_624.0,,0.0,139101.1403730279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78900.00367936208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,113.963678585986,262.0,113.96,6,inf,,113.96_262.0,113_262.0,,0.0,0.0,0.0,0.0,0.0,0.0,32150.51809284392,0.0,0.0,0.0,112019.93085831124,176874.4184779325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,114.05495362767,336.0,114.05,6,inf,,114.05_336.0,114_336.0,,0.0,0.0,0.0,0.0,0.0,0.0,2661.7075636422123,0.0,0.0,0.0,2729.9612156007915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,114.054980802729,275.0,114.05,7,inf,,114.05_275.0,114_275.0,,2219.111114766663,2263.385868478508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1667.1399245916791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,114.967045439049,287.0,114.97,5,inf,,114.97_287.0,114_287.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4826.540832118533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,115.075315456253,240.0,115.08,9,inf,,115.08_240.0,115_240.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1434.7721618782168,1257.4186279722041,868.3522398671543,796.3117358334208,1736.8957719351458,771.0836590091667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,115.075329813727,455.0,115.08,27,inf,,115.08_455.0,115_455.0,,0.0,0.0,0.0,4770.506270064875,0.0,0.0,0.0,0.0,3449.0778969639796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2445.22990492925,0.0,0.0,0.0,0.0,0.0,21303.37298706479,0.0,0.0,0.0
632,115.086478287386,252.0,115.09,7,inf,,115.09_252.0,115_252.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6261.774138008158,0.0,578.8295463249292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,115.093635172292,635.0,115.09,4,inf,,115.09_635.0,115_635.0,,3193.9644799426787,1532.3820982055415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,115.957435455812,271.0,115.96,39,inf,,115.96_271.0,115_271.0,,0.0,0.0,0.0,0.0,65287.802875611786,52667.098572099174,0.0,0.0,3844.275247421483,0.0,18043.541985290067,0.0,4274.180341628292,0.0,27573.550309156893,4613.311431814542,0.0,6928.605049703867,0.0,0.0,0.0,0.0,7091.414526813896,0.0,0.0,0.0
652,115.957375753868,748.0,115.96,5,inf,,115.96_748.0,115_748.0,,0.0,0.0,0.0,0.0,0.0,3723.7163492552168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19633.988256007335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,115.96391364512,615.0,115.96,6,inf,,115.96_615.0,115_615.0,,10588.173285257237,9176.597084851042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5488.9372884014165,0.0
659,115.964021509527,648.0,115.96,5,inf,,115.96_648.0,115_648.0,,0.0,10728.208343386334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21555.680213728876,0.0
660,115.957405461175,641.0,115.96,5,inf,,115.96_641.0,115_641.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12982.420284552667,0.0,0.0,0.0,0.0,12313.108649831896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,115.957424269232,432.0,115.96,5,inf,,115.96_432.0,115_432.0,,0.0,0.0,2093.9129441147165,0.0,0.0,0.0,0.0,0.0,0.0,9598.341522255883,7314.544596369417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4435.571183251958,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,115.957424413316,333.0,115.96,7,inf,,115.96_333.0,115_333.0,,4880.542418031354,0.0,0.0,0.0,5464.592125069458,0.0,0.0,0.0,3678.976376012146,0.0,14421.22639792059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,115.957425987979,384.0,115.96,11,inf,,115.96_384.0,115_384.0,,0.0,0.0,7558.791327329366,0.0,0.0,0.0,0.0,0.0,0.0,7072.126995247367,29612.94736347142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,116.001872405101,412.0,116.0,6,inf,,116.0_412.0,116_412.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3539.1086104406877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12187.725258170292,0.0,0.0,5318.534593623587,0.0,0.0,0.0,0.0
685,116.001867147059,338.0,116.0,13,inf,,116.0_338.0,116_338.0,,0.0,2226.430840637942,0.0,0.0,3565.6255092784163,6855.807180456388,0.0,0.0,7949.815821648474,0.0,0.0,0.0,0.0,0.0,1333.3371727269957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4095.540920144571,0.0,0.0
686,116.001831501226,367.0,116.0,8,inf,,116.0_367.0,116_367.0,,0.0,0.0,0.0,0.0,7046.700256966367,0.0,0.0,0.0,2123.572097332242,0.0,0.0,0.0,0.0,0.0,0.0,1241.5198991741165,0.0,0.0,6385.379648607,0.0,0.0,3244.5636455422996,0.0,4693.59553330865,0.0,0.0
687,116.001887669195,311.0,116.0,51,inf,,116.0_311.0,116_311.0,,0.0,24376.6277219683,2815.5691805215624,0.0,18268.92893677927,8813.999630644275,0.0,0.0,10489.016121277537,3166.8007442944913,3568.7563175718083,0.0,0.0,0.0,7745.461969509141,2447.1708745200876,0.0,2228.011828923292,0.0,0.0,0.0,0.0,0.0,6848.405870464242,0.0,0.0
688,116.001851894303,472.0,116.0,9,inf,,116.0_472.0,116_472.0,,0.0,1158.1399025375001,0.0,0.0,0.0,0.0,0.0,0.0,11583.108728153456,627.7937575591625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6727.843465160913,0.0,0.0,0.0,0.0
